publish_date,publish_time,title,keywords,content,source,processed_content(jieba),processed_content(ckip),processed_content(original),cluster
2021-09-17,11:09:00,路易莎「插座經濟學」創19億咖啡王國逆勢展店穩坐觀光股后,"路易莎咖啡,星巴克,黃銘賢,開箱雲愛美食",路易莎「插座經濟學」創19億咖啡王國逆勢展店穩坐觀光股后 攝影：屠惠剛、謝婷婷 九月十七日，路易莎咖啡正式以每股一百一十八元登錄興櫃，開盤股價旋即上攻，早盤一舉站上兩百元大關，成為觀光股人氣指標，董事長黃銘賢受訪時表示，在疫情期間開了二十間直營門市，清大校園、萬華老社區等都看得到路易莎的招牌，逆勢展店反而創造五十三%高毛利率，打破不少人認為平價精品咖啡獲利不高的印象，成為進入資本市場的有利支撐。推開午後林蔭裡的咖啡店大門，工業風的裝潢引人注目，角落一隅的職人正聚精會神，為上班族手沖單品咖啡，一旁的大桌上坐滿開起讀書會的大學生，等著接小孩的媽媽們，以及老社區的住戶們，也齊聚在路易莎門市分享生活點滴。在疫情反覆、餐飲業競爭激烈的市況下，連跨國連鎖品牌也不堪高成本而棄守的黃金店面，本土平價咖啡連鎖店路易莎，憑什麼逆勢展店，並展店至全台五百廿四間，超車星巴克穩坐龍頭，而且店型還愈玩愈大間？預言五年內市場規模翻倍成長進駐校園培養未來主顧客從西華飯店對面的五坪小店，黃銘賢當年用三十九萬創業，賣起一杯定價五十元的拿鐵咖啡，「讓每個人都喝到一杯好咖啡，而且不能太貴。」是他的初衷，當年開店的第一個客人至今仍是忠實主顧，讓他很自豪，這也是路易莎能席捲咖啡市場的利基，去年繳出逾十九億元營收，毛利率達五十三％，稅後盈餘一億五千七百六十三萬元，每股稅後盈餘（EPS）高達九．二九元的亮眼成績單。依據官方統計，台灣咖啡市場年產值約八百億元，大致可分為精品咖啡與平價咖啡兩大體系，黃銘賢說，路易莎主打「精品咖啡平價化」，自建烘豆廠、烘焙廠及物流中心等，並導入智慧供應鏈系統以達到精準規模經濟，一切的準備都是因為看好精品咖啡的成長性，預估三至五年內市場規模可望再翻倍成長。「精品咖啡的生產總量是每年不斷成長的，去年路易莎提供台灣人均咖啡每年三百杯，像是尋豆師系列，用平價的價格就能喝到莊園級的咖啡，讓路易莎跟競爭對手拉出很大的差距，而相較於日本、韓國的三百五十三杯與三百七十杯來看，市場仍具成長空間。」黃銘賢說。願景就在眼前，但要如何落實？只憑原本的外帶小店，做不成大事，黃銘賢的盤算是：轉型成大店面的複合式餐飲，成立後端中央工廠及物流中心，展店策略則是「一大店配一小店」，進駐校園、老社區等，在全台快速展店，用規模經濟降低成本，以提升整體營收。思考座位價值的插座經濟學拚營收翻倍成長擘劃出營運藍圖，往後該如何創造營收及獲利，是路易莎接下來的課題。「就像義大利的咖啡店，裡面除了賣咖啡，也賣餐食、酒水，這是咖啡店裡的生活，」黃銘賢說，受到義大利的啟發，路易莎的下一步，希望從提供咖啡到成為「全方位的生活門市。」有別於過去的巷弄小店，主打外帶方便的平價咖啡，路易莎在三年前改變經營方式，用改建門市、增設座位數，讓顧客一坐就是一整天，鄰近學校的門市，甚至成為學生準備考試的K書中心。「把原本的小桌，改成大長桌，算好間距規劃插座，人，就來了。」黃銘賢說，解決客人喝咖啡以外的需求，消費者才會對品牌產生認同感，也才會更有動力選擇路易莎。挑戰坪效的插座理論儼然成形，為了這一步，黃銘賢甚至化身室內設計師，走訪各大分店，挑選出一大、一小兩門市，作為試驗店型的前哨站。「像是基本的十坪小店，可以透過改店型，創造出更高的營收。」黃銘賢說，位於板橋新海的大店，將原本的兩人座沙發區，改為附設插座的大長桌區，單月營收從四十五萬提升至八十萬元；鄰近輔仁大學的門市則是比照圖書館，擺上設有插座的大長桌，讓學生可以在這裡討論或念書，單店營業額同樣翻倍成長。「賣咖啡是生意，缺乏感動，但座位和插座會帶來客人的認同，這是有溫度的，當你為客人想得愈多，客人是會感動的。」黃銘賢說，大長桌加上插座，吸引想念書、想拿出筆電辦公的人齊聚，而二人、四人座則釋放給想聊天的有伴族群，反而提升座位的利用率。成功吸客之餘，如何提升坪效，又是一大挑戰。黃銘賢認為，路易莎向來堅持的「平價優質」定位，在此也能發揮利基。「就算客人一坐一整天，肚子餓了來份下午茶餐點，或再點杯咖啡，都是常有的事，」黃銘賢說，正因平價實惠，客人掏錢消費不會有那麼多疑慮，讓路易莎增加「同人翻桌」的座位周轉率，進而推升營收成長。「從思考座位周轉率轉變成思考座位價值，讓客源再消費，就是路易莎咖啡未來成長再加一的動能。」黃銘賢表示，目前已陸續進駐台大、北醫大、東吳、台科大、清大、中興大學等十多所大學，優勢在於店租低於街邊店，且單店日獲利也高於一般門市，亦有助於培養未來主顧客，等待疫情過去的同時，仍將鎖定校園作為主力展店區域。,https://finance.ettoday.net/news/2081674,路易莎 插座 經濟 學創 19 咖啡 王國逆勢 展店 穩坐 觀光 股后 攝影 屠惠 剛謝 婷婷 九月 十七日 路易莎 咖啡 正式 每股 一百一十 八元 登錄 興櫃 開盤 股價 旋即 上攻 早盤 一舉 站上 百元 大關 成為 觀光 股人氣 指標 董事 銘賢受 訪時 表示 疫情 期間 二十 直營門 市清 大校 園萬華 社區 得到 路易莎 招牌 逆勢 展店 創造 五十三 毛利率 打破 不少 認為 平價 精品 咖啡 獲利 印象 成為 進入資 本市 場的 有利 支撐 推開 午後林蔭裡 咖啡店 大門 工業 裝潢 引人注目 角落 一隅 職人 正聚 精會 神為 上班族 單品 咖啡 一旁 桌上 坐滿 開起 讀書會 大學生 著接 小孩 媽媽們 老社區 戶們 齊聚 路易莎 門市 分享 生活 點滴 疫情 反覆 餐飲業 競爭 激烈 市況 下連 跨國 連鎖 品牌 不堪 成本 而棄 店面 本土 平價 咖啡 連鎖店 路易莎 憑什麼 逆勢 展店 並展 全台 五百 廿四 超車 星巴克 穩坐 龍頭 店型 還愈 愈大間 預言 五年 內市場 規模 翻倍 成長 進駐 校園 培養 未來 主顧客 西華飯 對面 五坪 小店 銘賢當 三十九 創業 一杯 定價 五十元 咖啡 每個 一杯 咖啡 不能 太貴 初衷 當年 開店 第一 客人 實主顧 自豪 這也 路易莎 能席 咖啡 市場 利基 去年 繳出 十九 億元 營收 毛利率 五十三 稅後盈餘 五千 七百 六十三 萬元 每股 稅後盈餘 高達 九二 九元 亮眼 成績 單依據 官方 統計 台灣 咖啡 市場 產值 八百 億元 大致 可分 精品 咖啡 平價 咖啡 兩大體 系黃銘賢 路易莎 主打 精品 咖啡 平價化 自建 烘豆廠 烘焙 廠及 物流 中心 並導入 智慧 供應 鏈系 統以 精準 規模 經濟 準備 因為 看好 精品 咖啡 成長 預估 三至 五年 內市場 規模 可望 翻倍 成長 精品 咖啡 生產 總量 每年 不斷 成長 去年 路易莎 提供 台灣 人均 咖啡 每年 三百杯 像是 尋豆師 系列 用平價 價格 莊園級 咖啡 路易莎 競爭 手拉出 很大 差距 相較 日本 韓國 三百五十 三杯 三百 七十 杯來 市場 具成長 空間 銘賢 願景 眼前 落實 原本 外帶 小店 大事 銘賢 算是 轉型 成大 店面 合式 餐飲 成立 中央 工廠 物流 中心 展店 策略 則是 一大 店配 小店 進駐 校園 社區 全台 快速 展店 規模 經濟 降低成本 提升 整體 營收 思考 座位 價值 插座 經濟學 營收 翻倍 成長 擘劃 出營 運藍圖 往後該 創造營 收及 獲利 路易莎 接下 課題 大利 咖啡店 裡面 咖啡 餐食 酒水 這是 咖啡店 裡的 生活 銘賢 大利 啟發 路易莎 一步 希望 提供 咖啡 成為 全方位 生活 門市 有別 過去 巷弄 小店主 打外 方便 平價 咖啡 路易莎 三年 改變 經營 方式 改建 門市 增設 座位 數讓 顧客 一整天 鄰近 學校 門市 成為 學生 準備 考試 中心 原本 小桌 改成 大長 桌算 好間 規劃 插座 銘賢 解決 客人 喝咖啡 以外 需求 消費者 品牌 產生認 同感 有動力 選擇 路易莎 挑戰坪效 插座 理論 儼然 成形 一步 銘賢 化身 室內 設計師 走訪 各大 分店 挑選出 一大 一小 兩門市 作為 試驗 店型 前哨站 像是 基本 十坪 小店 透過 改店 創造 營收黃銘賢 說位 板橋 新海 店將 原本 兩人座 沙發區 改為 附設 插座 大長 桌區 單月 營收 四十五 提升 八十 萬元 鄰近 輔仁大學 門市則 比照 圖書館 擺上 設有 插座 大長 桌讓 學生 這裡 討論 或念書 單店 營業額 同樣 翻倍 成長 咖啡 生意 缺乏 感動 座位 插座 會帶 客人 認同 這是 溫度 當你為 客人 得愈 客人 感動 銘賢 大長 加上 插座 吸引 想念 書想 拿出 筆電 辦公 齊聚 二人 四人 座則 釋放給 聊天 族群 提升 座位 利用率 成功 吸客 之餘 提升 坪效 一大 挑戰黃銘賢 認為 路易莎 向來 堅持 平價 優質 定位 發揮 利基 客人 一坐 一整天 肚子 來份 下午茶 餐點 點杯 咖啡 常有 事黃銘賢 因平價 實惠 客人 掏錢 消費 不會 那麼 多疑 路易莎 增加 同人 翻桌 座位 周轉率 進而 推升 收成 思考 座位 周轉率 轉變成 思考 座位 價值 客源 消費 路易莎 咖啡 未來 成長 再加 動能 銘賢 表示 目前 已陸續 進駐 台大 北醫大東 吳台科 大清 大中 興大學 十多所 大學 優勢 店租 街邊 店且 單店 獲利 門市 有助 培養 未來 主顧客 等待 疫情 過去 同時 將鎖定 校園 作為 主力 展店 區域,路易莎 插座 經濟學 19億 咖啡 王國 逆勢 觀光股 攝影 屠惠剛 謝婷婷 九月 十七日 路易莎 咖啡 正式 一百一十八 登錄 興櫃 開盤 股價 旋即 上攻 早盤 一舉 站上 兩百 大關 成為 觀光股 人氣 指標 董事長 黃銘賢 表示 疫情 期間 二十 直營 門市 清大 校園 萬華 社區 路易莎 招牌 逆勢 創造 五十三 毛利率 打破 不少 認為 平價 精品 咖啡 獲利 印象 成為 進入 資本 市場 有利 支撐 推開 午後 林蔭 咖啡店 大門 工業風 裝潢 引人 注目 角落 一隅 職人 聚精會神 上班族 手沖 單品 咖啡 大桌 坐滿 讀書會 大學生 小孩 媽媽 社區 住戶 齊聚 路易莎 門市 分享 生活 點滴 疫情 反覆 餐飲業 競爭 激烈 市況 跨國 連鎖 品牌 不堪 高成本 棄守 黃金 店面 本土 平價 咖啡 連鎖店 路易莎 什麼 逆勢 五百廿四 超車 星巴克 龍頭 店型 預言 市場 規模 翻倍 成長 進駐 校園 培養 未來 主顧客 西華 飯店 對面 小店 黃銘賢 當年 三十九萬 創業 定價 五十 拿鐵 咖啡 喝到 咖啡 不能 初衷 當年 開店 第一 客人 忠實 主顧 自豪 路易莎 席捲 咖啡 市場 利基 去年 繳出 十九億 營收 毛利率 五十三 盈餘 一億五 千七百六十三萬 盈餘 高達 九二九 亮眼 成績單 依據 官方 統計 台灣 咖啡 市場 產值 八百億 大致 分為 精品 咖啡 平價 咖啡 體系 黃銘賢 路易莎 主打 精品 咖啡 平價化 自建 烘豆廠 烘焙廠 物流 中心 導入 智慧 供應鏈 系統 達到 精準 規模 經濟 準備 因為 看好 精品 咖啡 成長性 預估 市場 規模 可望 翻倍 成長 精品 咖啡 生產 總量 不斷 成長 去年 路易莎 提供 台灣人 咖啡 三百 像是 尋豆師 系列 平價 價格 喝到 莊園級 咖啡 路易莎 競爭 對手 拉出 差距 相較於 日本 韓國 三百五十三 三百七十 市場 成長 空間 黃銘賢 願景 眼前 落實 原本 外帶 小店 黃銘賢 盤算 轉型成 店面 複合式 餐飲 成立 後端 中央 工廠 物流 中心 展店 策略 小店 進駐 校園 社區 快速 規模 經濟 降低 成本 提升 整體 營收 思考 座位 價值 插座 經濟學 營收 翻倍 成長 擘劃出 營運 藍圖 往後 創造 營收 獲利 路易莎 接下來 課題 義大利 咖啡店 裡面 咖啡 餐食 酒水 咖啡店 生活 黃銘賢 義大利 啟發 路易莎 希望 提供 咖啡 成為 全方位 生活 門市 有別於 過去 巷弄 主打 外帶 方便 平價 咖啡 路易莎 改變 經營 改建 門市 增設 座位數 顧客 鄰近 學校 門市 成為 學生 準備 考試 中心 原本 改成 長桌 算好 間距 規劃 插座人 黃銘賢 解決 客人 咖啡 以外 需求 消費者 品牌 產生 認同感 動力 選擇 路易莎 挑戰 坪效 插座 理論 儼然 成形 為了 黃銘賢 化身 設計師 走訪 分店 挑選出 門市 作為 試驗 店型 前哨站 像是 基本 小店 透過 店型 創造出 營收 黃銘賢 位於 板橋 新海 原本 人座 沙發區 改為 附設 插座 長桌區 單月 營收 四十五萬 提升 八十萬 鄰近 輔仁 大學 門市 比照 圖書館 擺上 設有 插座 長桌 學生 這裡 討論 書單店 營業額 同樣 翻倍 成長 咖啡 生意 缺乏 感動 座位 插座 帶來 客人 認同 溫度 客人 客人 感動 黃銘賢 長桌 加上 插座 吸引 拿出 筆電 辦公 齊聚 人座 釋放給 聊天 族群 提升 座位 利用率 成功 之餘 提升 坪效 挑戰 黃銘賢 認為 路易莎 向來 堅持 平價 優質 定位 發揮 利基 客人 肚子 下午茶 餐點 咖啡 常有 黃銘賢 平價 實惠 客人 掏錢 消費 不會 那麼多 疑慮 路易莎 增加 同人 座位 周轉率 進而 推升 營收 成長 思考 座位 周轉率 轉變成 思考 座位 價值 客源 消費 路易莎 咖啡 未來 成長 動能 黃銘賢 表示 目前 陸續 進駐 台大 北醫大 東吳 台科大 清大 中興 大學 十多 大學 優勢 在於 店租 低於 街邊店 單店 獲利 高於 門市 有助於 培養 未來 主顧客 等待 疫情 過去 同時 鎖定 校園 作為 主力 展店 區域,路 易 莎 插 座 經 濟 學 創 1 9 億 咖 啡 王 國 逆 勢 展 店 穩 坐 觀 光 股 后 攝 影 屠 惠 剛 謝 婷 婷 九 月 十 七 日 路 易 莎 咖 啡 正 式 以 每 股 一 百 一 十 八 元 登 錄 興 櫃 開 盤 股 價 旋 即 上 攻 早 盤 一 舉 站 上 兩 百 元 大 關 成 為 觀 光 股 人 氣 指 標 董 事 長 黃 銘 賢 受 訪 時 表 示 在 疫 情 期 間 開 了 二 十 間 直 營 門 市 清 大 校 園 萬 華 老 社 區 等 都 看 得 到 路 易 莎 的 招 牌 逆 勢 展 店 反 而 創 造 五 十 三 高 毛 利 率 打 破 不 少 人 認 為 平 價 精 品 咖 啡 獲 利 不 高 的 印 象 成 為 進 入 資 本 市 場 的 有 利 支 撐 推 開 午 後 林 蔭 裡 的 咖 啡 店 大 門 工 業 風 的 裝 潢 引 人 注 目 角 落 一 隅 的 職 人 正 聚 精 會 神 為 上 班 族 手 沖 單 品 咖 啡 一 旁 的 大 桌 上 坐 滿 開 起 讀 書 會 的 大 學 生 等 著 接 小 孩 的 媽 媽 們 以 及 老 社 區 的 住 戶 們 也 齊 聚 在 路 易 莎 門 市 分 享 生 活 點 滴 在 疫 情 反 覆 餐 飲 業 競 爭 激 烈 的 市 況 下 連 跨 國 連 鎖 品 牌 也 不 堪 高 成 本 而 棄 守 的 黃 金 店 面 本 土 平 價 咖 啡 連 鎖 店 路 易 莎 憑 什 麼 逆 勢 展 店 並 展 店 至 全 台 五 百 廿 四 間 超 車 星 巴 克 穩 坐 龍 頭 而 且 店 型 還 愈 玩 愈 大 間 預 言 五 年 內 市 場 規 模 翻 倍 成 長 進 駐 校 園 培 養 未 來 主 顧 客 從 西 華 飯 店 對 面 的 五 坪 小 店 黃 銘 賢 當 年 用 三 十 九 萬 創 業 賣 起 一 杯 定 價 五 十 元 的 拿 鐵 咖 啡 讓 每 個 人 都 喝 到 一 杯 好 咖 啡 而 且 不 能 太 貴 是 他 的 初 衷 當 年 開 店 的 第 一 個 客 人 至 今 仍 是 忠 實 主 顧 讓 他 很 自 豪 這 也 是 路 易 莎 能 席 捲 咖 啡 市 場 的 利 基 去 年 繳 出 逾 十 九 億 元 營 收 毛 利 率 達 五 十 三 稅 後 盈 餘 一 億 五 千 七 百 六 十 三 萬 元 每 股 稅 後 盈 餘 高 達 九 二 九 元 的 亮 眼 成 績 單 依 據 官 方 統 計 台 灣 咖 啡 市 場 年 產 值 約 八 百 億 元 大 致 可 分 為 精 品 咖 啡 與 平 價 咖 啡 兩 大 體 系 黃 銘 賢 說 路 易 莎 主 打 精 品 咖 啡 平 價 化 自 建 烘 豆 廠 烘 焙 廠 及 物 流 中 心 等 並 導 入 智 慧 供 應 鏈 系 統 以 達 到 精 準 規 模 經 濟 一 切 的 準 備 都 是 因 為 看 好 精 品 咖 啡 的 成 長 性 預 估 三 至 五 年 內 市 場 規 模 可 望 再 翻 倍 成 長 精 品 咖 啡 的 生 產 總 量 是 每 年 不 斷 成 長 的 去 年 路 易 莎 提 供 台 灣 人 均 咖 啡 每 年 三 百 杯 像 是 尋 豆 師 系 列 用 平 價 的 價 格 就 能 喝 到 莊 園 級 的 咖 啡 讓 路 易 莎 跟 競 爭 對 手 拉 出 很 大 的 差 距 而 相 較 於 日 本 韓 國 的 三 百 五 十 三 杯 與 三 百 七 十 杯 來 看 市 場 仍 具 成 長 空 間 黃 銘 賢 說 願 景 就 在 眼 前 但 要 如 何 落 實 只 憑 原 本 的 外 帶 小 店 做 不 成 大 事 黃 銘 賢 的 盤 算 是 轉 型 成 大 店 面 的 複 合 式 餐 飲 成 立 後 端 中 央 工 廠 及 物 流 中 心 展 店 策 略 則 是 一 大 店 配 一 小 店 進 駐 校 園 老 社 區 等 在 全 台 快 速 展 店 用 規 模 經 濟 降 低 成 本 以 提 升 整 體 營 收 思 考 座 位 價 值 的 插 座 經 濟 學 拚 營 收 翻 倍 成 長 擘 劃 出 營 運 藍 圖 往 後 該 如 何 創 造 營 收 及 獲 利 是 路 易 莎 接 下 來 的 課 題 就 像 義 大 利 的 咖 啡 店 裡 面 除 了 賣 咖 啡 也 賣 餐 食 酒 水 這 是 咖 啡 店 裡 的 生 活 黃 銘 賢 說 受 到 義 大 利 的 啟 發 路 易 莎 的 下 一 步 希 望 從 提 供 咖 啡 到 成 為 全 方 位 的 生 活 門 市 有 別 於 過 去 的 巷 弄 小 店 主 打 外 帶 方 便 的 平 價 咖 啡 路 易 莎 在 三 年 前 改 變 經 營 方 式 用 改 建 門 市 增 設 座 位 數 讓 顧 客 一 坐 就 是 一 整 天 鄰 近 學 校 的 門 市 甚 至 成 為 學 生 準 備 考 試 的 書 中 心 把 原 本 的 小 桌 改 成 大 長 桌 算 好 間 距 規 劃 插 座 人 就 來 了 黃 銘 賢 說 解 決 客 人 喝 咖 啡 以 外 的 需 求 消 費 者 才 會 對 品 牌 產 生 認 同 感 也 才 會 更 有 動 力 選 擇 路 易 莎 挑 戰 坪 效 的 插 座 理 論 儼 然 成 形 為 了 這 一 步 黃 銘 賢 甚 至 化 身 室 內 設 計 師 走 訪 各 大 分 店 挑 選 出 一 大 一 小 兩 門 市 作 為 試 驗 店 型 的 前 哨 站 像 是 基 本 的 十 坪 小 店 可 以 透 過 改 店 型 創 造 出 更 高 的 營 收 黃 銘 賢 說 位 於 板 橋 新 海 的 大 店 將 原 本 的 兩 人 座 沙 發 區 改 為 附 設 插 座 的 大 長 桌 區 單 月 營 收 從 四 十 五 萬 提 升 至 八 十 萬 元 鄰 近 輔 仁 大 學 的 門 市 則 是 比 照 圖 書 館 擺 上 設 有 插 座 的 大 長 桌 讓 學 生 可 以 在 這 裡 討 論 或 念 書 單 店 營 業 額 同 樣 翻 倍 成 長 賣 咖 啡 是 生 意 缺 乏 感 動 但 座 位 和 插 座 會 帶 來 客 人 的 認 同 這 是 有 溫 度 的 當 你 為 客 人 想 得 愈 多 客 人 是 會 感 動 的 黃 銘 賢 說 大 長 桌 加 上 插 座 吸 引 想 念 書 想 拿 出 筆 電 辦 公 的 人 齊 聚 而 二 人 四 人 座 則 釋 放 給 想 聊 天 的 有 伴 族 群 反 而 提 升 座 位 的 利 用 率 成 功 吸 客 之 餘 如 何 提 升 坪 效 又 是 一 大 挑 戰 黃 銘 賢 認 為 路 易 莎 向 來 堅 持 的 平 價 優 質 定 位 在 此 也 能 發 揮 利 基 就 算 客 人 一 坐 一 整 天 肚 子 餓 了 來 份 下 午 茶 餐 點 或 再 點 杯 咖 啡 都 是 常 有 的 事 黃 銘 賢 說 正 因 平 價 實 惠 客 人 掏 錢 消 費 不 會 有 那 麼 多 疑 慮 讓 路 易 莎 增 加 同 人 翻 桌 的 座 位 周 轉 率 進 而 推 升 營 收 成 長 從 思 考 座 位 周 轉 率 轉 變 成 思 考 座 位 價 值 讓 客 源 再 消 費 就 是 路 易 莎 咖 啡 未 來 成 長 再 加 一 的 動 能 黃 銘 賢 表 示 目 前 已 陸 續 進 駐 台 大 北 醫 大 東 吳 台 科 大 清 大 中 興 大 學 等 十 多 所 大 學 優 勢 在 於 店 租 低 於 街 邊 店 且 單 店 日 獲 利 也 高 於 一 般 門 市 亦 有 助 於 培 養 未 來 主 顧 客 等 待 疫 情 過 去 的 同 時 仍 將 鎖 定 校 園 作 為 主 力 展 店 區 域,4
